ssd,btrfs,webserver.f-100000,443083,7383.225,2382/238,175.8,36.5
ssd,btrfs,webserver.f-200000,341124,5684.065,1834/183,134.6,43.8
ssd,btrfs,webserver.f-50000,378758,6311.029,2036/204,149.8,38.0
ssd,btrfs,webserver.f-100000,636523,10551.511,3404/340,250.8,25.8
ssd,btrfs,webserver.f-200000,409481,6823.549,2201/221,162.7,41.2
ssd,btrfs,webserver.f-50000,569160,9483.268,3059/306,226.2,29.0
ssd,btrfs,webserver.f-100000,545445,9088.693,2932/293,217.1,29.6
ssd,btrfs,webserver.f-200000,342526,5707.559,1841/184,135.6,48.6
ssd,btrfs,webserver.f-50000,714457,11905.556,3841/384,283.7,23.4
ssd,btrfs,webserver.f-100000,560573,9340.973,3013/301,223.8,29.8
ssd,btrfs,webserver.f-200000,440745,7344.144,2369/238,175.9,38.2
ssd,btrfs,webserver.f-50000,414377,6903.966,2227/223,164.5,36.1
ssd,btrfs,webserver.f-100000,463899,7729.915,2494/250,184.9,36.4
ssd,btrfs,webserver.f-200000,391757,6527.820,2105/211,156.1,43.0
ssd,btrfs,webserver.f-50000,445271,7419.122,2393/240,176.6,37.8
ssd,ext4,webserver.f-100000,604001,10065.718,3246/326,241.1,27.9
ssd,ext4,webserver.f-200000,767920,12797.736,4128/414,307.2,22.0
ssd,ext4,webserver.f-50000,607875,10130.264,3268/328,241.5,27.7
ssd,ext4,webserver.f-100000,713837,11896.182,3837/384,285.0,23.6
ssd,ext4,webserver.f-200000,940854,15679.947,5057/507,374.4,17.9
ssd,ext4,webserver.f-50000,941498,15690.393,5061/507,375.9,17.9
ssd,ext4,webserver.f-100000,1480047,24665.551,7956/797,590.8,11.4
ssd,ext4,webserver.f-200000,1132760,18878.179,6090/610,451.5,14.9
ssd,ext4,webserver.f-50000,774256,12902.833,4162/416,308.3,21.7
ssd,ext4,webserver.f-100000,1411731,23527.139,7589/760,565.3,11.9
ssd,ext4,webserver.f-200000,1029559,17158.077,5534/554,409.1,16.4
ssd,ext4,webserver.f-50000,976781,16278.161,5251/526,389.7,17.2
ssd,ext4,webserver.f-100000,1692510,28206.298,9098/911,675.9,9.9
ssd,ext4,webserver.f-200000,1036615,17275.824,5572/558,412.9,16.2
ssd,ext4,webserver.f-50000,1389806,23160.884,7471/748,554.1,12.1
hdd,btrfs,webserver.f-100000,208427,3473.334,1120/113,82.9,80.2
hdd,btrfs,webserver.f-200000,99410,1656.725,534/54,38.9,168.7
hdd,btrfs,webserver.f-50000,382584,6375.665,2056/207,152.3,43.8
hdd,btrfs,webserver.f-100000,182995,3049.490,983/99,73.0,91.7
hdd,btrfs,webserver.f-200000,106921,1781.661,574/58,41.8,157.0
hdd,btrfs,webserver.f-50000,375705,6260.820,2019/203,149.1,44.6
hdd,btrfs,webserver.f-100000,213140,3551.865,1146/115,83.2,76.0
hdd,btrfs,webserver.f-200000,80689,1344.684,433/44,31.1,205.9
hdd,btrfs,webserver.f-50000,358825,5979.071,1929/193,142.1,45.8
hdd,btrfs,webserver.f-100000,177571,2959.139,954/96,69.9,93.8
hdd,btrfs,webserver.f-200000,87625,1460.323,470/48,35.0,190.5
hdd,btrfs,webserver.f-50000,349315,5820.800,1877/189,139.1,48.3
hdd,btrfs,webserver.f-100000,190354,3172.140,1023/103,75.5,87.4
hdd,btrfs,webserver.f-200000,80156,1335.803,430/44,31.5,207.1
hdd,btrfs,webserver.f-50000,393313,6554.044,2114/212,156.7,42.5
