hdd,btrfs,copyfiles.f-10000,11035,183.882,31/31,95.8,16.3
hdd,btrfs,copyfiles.f-25000,9049,150.796,25/25,78.5,19.0
hdd,btrfs,copyfiles.f-50000,7404,123.382,21/21,64.3,24.3
hdd,btrfs,createfiles.f-10000,2395,39.913,0/13,132.2,1194.7
hdd,btrfs,createfiles.f-25000,2332,38.864,0/13,128.7,1233.5
hdd,btrfs,createfiles.f-50000,2275,37.914,0/13,125.5,1259.4
hdd,btrfs,fileserver.f-10000,104936,1748.784,159/318,140.1,103.6
hdd,btrfs,fileserver.f-25000,63344,1055.656,96/192,71.2,171.4
hdd,btrfs,fileserver.f-50000,59688,994.730,90/181,65.6,182.4
hdd,btrfs,randomrw.f-10,547930,9130.947,28/9103,71.3,0.2
hdd,btrfs,randomrw.f-25,452180,7535.298,15/7520,58.9,0.3
hdd,btrfs,randomrw.f-50,519484,8657.182,9/8648,67.6,0.2
hdd,btrfs,webserver.f-10000,707420,11788.125,3803/380,178.0,23.4
hdd,btrfs,webserver.f-25000,874727,14575.023,4702/470,218.8,17.0
hdd,btrfs,webserver.f-50000,405449,6756.364,2179/218,101.6,37.5
hdd,btrfs,copyfiles.f-10000,10117,168.583,28/28,87.8,17.8
hdd,btrfs,copyfiles.f-25000,8364,139.376,23/23,72.6,21.4
hdd,btrfs,copyfiles.f-50000,7753,129.189,22/22,67.3,23.2
hdd,btrfs,createfiles.f-10000,2476,41.262,0/14,136.7,1161.4
hdd,btrfs,createfiles.f-25000,2215,36.914,0/12,122.2,1295.0
hdd,btrfs,createfiles.f-50000,2161,36.014,0/12,119.2,1317.9
hdd,btrfs,fileserver.f-10000,100399,1673.195,152/304,132.4,102.3
hdd,btrfs,fileserver.f-25000,62737,1045.526,95/190,69.3,172.5
hdd,btrfs,fileserver.f-50000,59678,994.564,90/181,66.2,182.6
hdd,btrfs,randomrw.f-10,583778,9728.409,25/9703,76.0,0.2
hdd,btrfs,randomrw.f-25,479932,7997.768,13/7985,62.5,0.2
hdd,btrfs,randomrw.f-50,477154,7951.497,8/7943,62.1,0.2
hdd,btrfs,webserver.f-10000,974488,16236.687,5237/525,244.7,17.3
hdd,btrfs,webserver.f-25000,905975,15095.016,4869/487,226.6,16.9
hdd,btrfs,webserver.f-50000,588163,9801.213,3162/316,147.7,27.4
hdd,btrfs,copyfiles.f-10000,10645,177.392,30/30,92.4,16.4
hdd,btrfs,copyfiles.f-25000,8821,146.986,24/24,76.5,20.2
hdd,btrfs,copyfiles.f-50000,7657,127.594,21/21,66.4,23.5
hdd,btrfs,createfiles.f-10000,2398,39.963,0/13,132.3,1196.9
hdd,btrfs,createfiles.f-25000,2197,36.614,0/12,121.2,1312.4
hdd,btrfs,createfiles.f-50000,2260,37.663,0/12,124.7,1269.6
hdd,btrfs,fileserver.f-10000,94962,1582.544,144/288,126.0,114.4
hdd,btrfs,fileserver.f-25000,68985,1149.655,104/209,76.9,156.0
hdd,btrfs,fileserver.f-50000,47437,790.537,71/144,52.5,230.0
hdd,btrfs,randomrw.f-10,574365,9571.418,23/9549,74.8,0.2
hdd,btrfs,randomrw.f-25,527490,8789.988,14/8776,68.7,0.2
hdd,btrfs,randomrw.f-50,488879,8146.743,8/8138,63.6,0.2
hdd,btrfs,webserver.f-10000,907370,15119.133,4877/488,228.0,17.9
hdd,btrfs,webserver.f-25000,921430,15353.892,4952/497,231.4,18.3
