ssd,btrfs,copyfiles.f-10000,60002,19998.773,3333/3333,1041.6,0.1
ssd,btrfs,copyfiles.f-100000,279007,4649.708,775/775,242.2,0.6
ssd,btrfs,copyfiles.f-50000,300002,6817.738,1136/1136,355.1,0.4
ssd,btrfs,createfiles.f-10000,29985,1110.473,0/370,370.3,42.4
ssd,btrfs,createfiles.f-100000,56770,946.106,0/315,315.3,50.7
ssd,btrfs,createfiles.f-50000,57964,966.000,0/322,321.9,49.7
ssd,btrfs,fileserver.f-10000,3544395,59068.979,5370/10740,1856.3,3.0
ssd,btrfs,fileserver.f-100000,906478,15106.823,1373/2747,426.2,12.1
ssd,btrfs,fileserver.f-50000,1053605,17556.370,1596/3192,518.3,10.4
ssd,btrfs,openfiles.f-10000,71749038,1195743.941,0/0,0.0,0.0
ssd,btrfs,openfiles.f-100000,68190397,1136437.105,0/0,0.0,0.0
ssd,btrfs,openfiles.f-50000,68755295,1145853.882,0/0,0.0,0.0
ssd,btrfs,randomrw.f-1,56440058,940581.554,598371/342210,7348.3,0.0
ssd,btrfs,randomrw.f-10,41400682,689940.360,669200/20740,5390.2,0.0
ssd,btrfs,randomrw.f-5,40875969,681221.871,657799/23423,5322.0,0.0
ssd,btrfs,webserver.f-10000,26624846,443689.695,143126/14313,2668.0,0.6
ssd,btrfs,webserver.f-100000,23528907,392089.147,126480/12648,2372.9,0.7
ssd,btrfs,webserver.f-50000,22506087,375036.956,120979/12099,2272.2,0.7
ssd,btrfs,copyfiles.f-10000,60002,19998.907,3333/3333,1041.6,0.1
ssd,btrfs,copyfiles.f-100000,296587,4942.788,824/824,257.4,0.6
ssd,btrfs,copyfiles.f-50000,300002,6249.572,1042/1042,325.5,0.5
ssd,btrfs,createfiles.f-10000,29985,1110.482,0/370,370.3,42.6
ssd,btrfs,createfiles.f-100000,56323,938.651,0/313,312.8,51.1
ssd,btrfs,createfiles.f-50000,56143,935.651,0/312,311.8,51.3
